,post_title_texts,post_prices,sqfts,post_links,bedroom_counts,post_hoods,post_timing,No_of_bathrooms,latitude,longitude,pet,laundry,parking,Apartment_type
1324,SPACIOUS*NEW CARPET*SUNNY/BRIGHT*LAUNDRY*PARKING*HEAT INCLUDED*,1750.0,850.0,https://newyork.craigslist.org/wch/apa/d/new-rochelle-spaciousnew-carpetsunny/7278205802.html,1.0, (NEW ROCHELLE),2021-02-16 10:35,1.0,40.9002,-73.781,no pet,on site,off-street,multi
1325,Bright renovated studio apartment with large walk-in closet!,1498.0,497.9347826086956,https://newyork.craigslist.org/mnh/apa/d/new-york-bright-renovated-studio/7278202017.html,0.0, (UPPER EAST),2021-02-16 10:27,1.0,40.7143,-74.006,no pet,on site,no,multi
1326,APARTAMENTO AMPLIO 1 DORMITORIO  89 ST 32 AV 4 BLOQUE TREN 7,1750.0,717.6746411483253,https://newyork.craigslist.org/que/apa/d/east-elmhurst-apartamento-amplio/7278201301.html,1.0, (EAST ELMHURST QUEENS NY),2021-02-16 10:26,1.0,40.7613,-73.8739,no pet,on site,no,multi
1327,Huge Duplex -2 bedrooms and finish basement  - No Fee,2300.0,925.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-huge-duplex-bedrooms-and/7278200247.html,2.0, (bedstuy),2021-02-16 10:24,1.5,40.684451,-73.920304,both pets,on site,no,double
1328,SPACIOUS*CONDO*EXTRA ROOM OR OFFICE*CLOSE TO SHOPS*RR*CAT OK***,1875.0,950.0,https://newyork.craigslist.org/wch/apa/d/white-plains-spaciouscondoextra-room-or/7278197938.html,1.0, (WHITE PLAINS),2021-02-16 10:19,1.0,41.0321,-73.769883,cats,on site,no,multi
1329,STUDIO BETTER LOCATION IN ORLANDO,750.0,656.0,https://newyork.craigslist.org/mnh/apa/d/orlando-studio-better-location-in/7278197308.html,1.0, (FLORIDA MALL AREA),2021-02-16 10:18,1.0,28.4637,-81.3948,no pet,no laundry,no,multi
1330,Cottage for Rent in Weschester: $ 2750,2750.0,1500.0,https://newyork.craigslist.org/wch/apa/d/pleasantville-cottage-for-rent-in/7278197046.html,1.0, (BriarcliffManor),2021-02-16 10:17,2.0,41.136336,-73.803668,no pet,on site,off-street,single
1331,Amazing luxury building. Dazzling features and amenities!,2805.0,1060.0,https://newyork.craigslist.org/wch/apa/d/yonkers-amazing-luxury-building/7278196551.html,2.0, (Yonkers),2021-02-16 10:16,2.0,40.936044,-73.902845,both pets,in unit,proctected,multi
1333,Large 3 bedrooms - Prospect Heights - No Fee,3099.0,1103.2173913043478,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-bedrooms-prospect/7278193464.html,3.0, (Prospect Heights),2021-02-16 10:10,1.0,40.681505,-73.974227,both pets,on site,no,multi
1335,Brownstone 1BR - PRIVATE DECK - ALL UTILITIES INCLUDED - NO FEE 😎,2199.0,717.6746411483253,https://newyork.craigslist.org/brk/apa/d/brooklyn-brownstone-1br-private-deck/7278192769.html,1.0, (BedStuy (Greene/Tompkins)),2021-02-16 10:08,1.0,40.689306,-73.943285,both pets,no laundry,no,multi
1336,2 BEDROOM APARTMENT BROADWAY @ 47 STREET,1800.0,950.0,https://newyork.craigslist.org/que/apa/d/astoria-bedroom-apartment-broadway-47/7278190958.html,2.0, (ASTORIA),2021-02-16 10:04,1.0,40.755173,-73.913162,no pet,no laundry,off-street,multi
1337,True 1B UES unit for Lease Takeover - RENT STABILIZED,1978.0,717.6746411483253,https://newyork.craigslist.org/mnh/apa/d/new-york-true-1b-ues-unit-for-lease/7278190793.html,1.0, (Upper East Side),2021-02-16 10:04,1.0,40.7816,-73.9511,both pets,no laundry,no,multi
1338,STUDIO APARTMENT BROADWAY @ 37 STREET,1400.0,550.0,https://newyork.craigslist.org/que/apa/d/astoria-studio-apartment-broadway-37/7278190266.html,1.0, (ASTORIA),2021-02-16 10:03,1.0,40.7627,-73.9149,no pet,no laundry,off-street,multi
1339,"Richmond Hills, 3 Brs, 1.5 Baths. Close to all transportation.",2000.0,1200.0,https://newyork.craigslist.org/que/apa/d/queens-village-richmond-hills-brs-15/7278190232.html,3.0, (Richmond Hills),2021-02-16 10:03,1.5,40.722,-73.743,no pet,no laundry,no,multi
1340,Spacious Room in Gorgeous 3br Apt,909.0,1103.2173913043478,https://newyork.craigslist.org/mnh/apa/d/new-york-spacious-room-in-gorgeous-3br/7278188431.html,3.0, (Inwood / Wash Hts),2021-02-16 09:59,1.0,40.8651,-73.921884,both pets,no laundry,no,multi
1341,Pet Friendly Community! We welcome your furry friends!,3089.0,1224.0,https://newyork.craigslist.org/wch/apa/d/elmsford-pet-friendly-community-we/7278187535.html,2.0, (Elmsford),2021-02-16 09:57,2.0,41.051977,-73.813752,both pets,in unit,proctected,multi
1342,ALCOVE STUDIO * LUXURY 24HR D/M * ROOF DECK/ GYM/ POOL * 3rd AVE,1880.0,497.9347826086956,https://newyork.craigslist.org/mnh/apa/d/new-york-alcove-studio-luxury-24hr-m/7278187409.html,0.0, (Upper East Side),2021-02-16 09:57,1.0,40.783571,-73.947584,both pets,on site,no,multi
1345,"PARK SLOPE.SPRAWLING, NO BROKER FEE.NEWLY RENO'ED, OPEN ABODE. SPACIOU",2295.0,780.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-park-slopesprawling-no-broker/7278185002.html,1.0," (PARK SLOPE, BROOKLYN.)",2021-02-16 09:51,1.0,40.667147,-73.985656,no pet,no laundry,no,multi
1346,No fee! Studio Apartment ready for rent,1400.0,717.6746411483253,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-studio-apartment-ready/7278184802.html,1.0, (East ny Brooklyn),2021-02-16 09:50,1.0,40.6705,-73.894,no pet,no laundry,no,multi
1348,Great charming one bedroom apartment for rent,900.0,717.6746411483253,https://newyork.craigslist.org/lgi/apa/d/long-island-city-great-charming-one/7278183005.html,1.0," (3710 Crescent St, Long Island City, NY)",2021-02-16 09:46,1.0,40.7446,-73.9345,both pets,in unit,off-street,multi
1349,Available Now !!! 334 W 17th St !! Move In Today,900.0,717.6746411483253,https://newyork.craigslist.org/mnh/apa/d/new-york-available-now-334-17th-st-move/7278182990.html,1.0, (Downtown),2021-02-16 09:46,1.0,40.742083,-74.002114,both pets,in unit,off-street,multi
1350,"Large 2 bedrooms apartment - Trains - M,L - No Fee",2199.0,922.3730569948186,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-bedrooms-apartment/7278182665.html,2.0, (Bushwick),2021-02-16 09:45,1.0,40.686032,-73.932669,both pets,on site,no,multi
1352,Stylish 2 Bedrooms apartment – H&H WATER INCLUDED - No Fee,2199.0,922.3730569948186,https://newyork.craigslist.org/brk/apa/d/brooklyn-stylish-bedrooms-apartment-hh/7278181181.html,2.0, (bedstuy),2021-02-16 09:42,1.0,40.690485,-73.939533,both pets,on site,no,multi
1353,"PARK SLOPE.3 SEPARATE BRS.NO FEE.COMMON ROOF DECK,RECENT RENO,GREAT RO",2645.0,1120.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-park-slope3-separate-brsno/7278180436.html,3.0," (PARK SLOPE, BROOKLYN.)",2021-02-16 09:40,1.0,40.664705,-73.987577,no pet,no laundry,no,multi
1354,Lafayette & Spring St ---550 Sq Ft Studio! - Rent Stabilized,1799.0,550.0,https://newyork.craigslist.org/mnh/apa/d/new-york-lafayette-spring-st-sq-ft/7278180168.html,1.0, (Nolita / Bowery),2021-02-16 09:39,1.0,40.7255,-73.9983,cats,no laundry,no,multi
1355,Hot 1-Bed over 7th Ave---CHELSEA!  -   Will Not Last!  Open House,1800.0,500.0,https://newyork.craigslist.org/mnh/apa/d/new-york-hot-bed-over-7th-ave-chelsea/7278178978.html,1.0, (Chelsea),2021-02-16 09:36,1.0,40.7402,-73.9996,both pets,no laundry,no,multi
1356,Great One Bedroom Layout On The Top Floor************************,1670.0,717.6746411483253,https://newyork.craigslist.org/fct/apa/d/norwalk-great-one-bedroom-layout-on-the/7278178700.html,1.0, (Norwalk),2021-02-16 09:36,1.0,41.1222,-73.4358,both pets,on site,off-street,multi
1357,Mulberry MINT  3-Bdrm! - Walk Up.. Students OK - Great DEAL!,2695.0,1050.0,https://newyork.craigslist.org/mnh/apa/d/new-york-mulberry-mint-bdrm-walk-up/7278178469.html,3.0, (Chinatown / Lit Italy),2021-02-16 09:35,1.0,40.715918,-73.999321,no pet,on site,no,multi
1358,Luxury high rise with condo finishes! STUDIO STARTING AT 2300=1BED 250,2300.0,922.3730569948186,https://newyork.craigslist.org/mnh/apa/d/new-york-luxury-high-rise-with-condo/7278178274.html,2.0, (Financial District),2021-02-16 09:35,1.0,40.7085,-74.0135,both pets,in unit,proctected,multi
1360,"MASSIVE SPACE WITH RENOVATED CONDO FINISHES, LARGE WINDOWS, OAK WOODFL",2495.0,717.6746411483253,https://newyork.craigslist.org/mnh/apa/d/new-york-massive-space-with-renovated/7278177875.html,1.0, (TriBeCa),2021-02-16 09:34,1.0,40.7139,-74.007,both pets,in unit,proctected,multi
1362,TOP FLOOR TOP OF THE LINE CUSTOM FINISHES TONS OF LARGE CLOSET,2195.0,922.3730569948186,https://newyork.craigslist.org/mnh/apa/d/new-york-top-floor-top-of-the-line/7278176866.html,2.0, (Financial District),2021-02-16 09:31,1.0,40.7143,-74.006,both pets,in unit,proctected,multi
1363,AFFORDABLE LUXURY AT ITS BEST! TOP FLOOR+HIGH CEILINGS+AMAZING VIEW,3700.0,1235.952380952381,https://newyork.craigslist.org/mnh/apa/d/new-york-affordable-luxury-at-its-best/7278176455.html,4.0, (Financial District),2021-02-16 09:31,1.0,40.7143,-74.006,both pets,in unit,no,multi
1364,Sunny 1BR. Amazing Price. Clean. Quiet. No Broker. By Owner,1399.0,717.6746411483253,https://newyork.craigslist.org/mnh/apa/d/new-york-sunny-1br-amazing-price-clean/7278174717.html,1.0, (Midtown East),2021-02-16 09:26,1.0,40.7517,-73.9707,cats,no laundry,no,multi
1366,West village; RENT STABILIZED; 1 BR/BA; Charm!,1950.0,700.0,https://newyork.craigslist.org/mnh/apa/d/new-york-west-village-rent-stabilized/7278173847.html,1.0, (West Village),2021-02-16 09:24,1.0,40.731836,-74.005107,both pets,no laundry,no,multi
1367,*NO FEE* HUGE 1 BEDROOM TWO MONTHS FREE!,1800.0,750.0,https://newyork.craigslist.org/que/apa/d/rego-park-no-fee-huge-bedroom-two/7278173012.html,1.0, (REGO PARK),2021-02-16 09:22,1.0,40.730287,-73.858511,no pet,on site,no,multi
1368,"PARK SLOPE.2 MONTH RENT FREE,NO BROKER FEE.SPACIOUS 1BR.RENT STABILIZE",1895.0,790.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-park-slope2-month-rent-freeno/7278171720.html,1.0," (PARK SLOPE, BROOKLYN.)",2021-02-16 09:19,1.0,40.661914,-73.986858,no pet,no laundry,no,multi
1369,Fully furnihsed 1BR Apartment include utilities,900.0,717.6746411483253,https://newyork.craigslist.org/que/apa/d/corona-fully-furnihsed-1br-apartment/7278171139.html,1.0," (3727  107th  Street  Queens, NY)",2021-02-16 09:17,1.0,40.7453,-73.8611,both pets,in unit,off-street,multi
1371,Elevated Contemporary Living-Fidi by the Water-No Fee,2164.0,717.6746411483253,https://newyork.craigslist.org/mnh/apa/d/new-york-elevated-contemporary-living/7278169995.html,1.0, (Financial District),2021-02-16 09:15,1.0,40.7101,-74.0013,both pets,on site,no,multi
1372,%*% 2 BR Apt w. Stainless Steel App. & Granite Countertops %*%,2200.0,922.3730569948186,https://newyork.craigslist.org/que/apa/d/long-island-city-br-apt-stainless-steel/7278169634.html,2.0, (LIC / Long Island City / Astoria),2021-02-16 09:14,1.0,40.7446,-73.9345,both pets,on site,no,multi
1373,"EXTRA LARGE ONE BR/CENTRAL PARK NORTH/STEPS 2,3 TRAINS,ELEV",2000.0,780.0,https://newyork.craigslist.org/mnh/apa/d/new-york-extra-large-one-br-central/7278169172.html,1.0, (Harlem / Morningside),2021-02-16 09:12,1.0,40.79989,-73.95215,both pets,no laundry,no,multi
1374,(ID:1384820) Newly Renovated 2 Bedroom Apt for Rent In Flushing,2200.0,922.3730569948186,https://newyork.craigslist.org/que/apa/d/flushing-id-newly-renovated-bedroom-apt/7278168729.html,2.0, (Flushing),2021-02-16 09:11,1.0,40.763451,-73.791258,cats,no laundry,no,multi
1375,"SUNSET PARK,INDUSTRY CITY VICINITY.NO FEE.LARGE STUDIO.ALL NEW S/S APP",1500.0,420.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-sunset-parkindustry-city/7278168625.html,0.0," (SUNSET PARK, INDUSTRY CITY VIC.)",2021-02-16 09:11,1.0,40.650525,-74.004695,no pet,no laundry,no,multi
1376,elevator condo for rent near LIRR,3680.0,1250.0,https://newyork.craigslist.org/que/apa/d/great-neck-elevator-condo-for-rent-near/7278165692.html,2.0, (great neck),2021-02-16 09:03,2.5,40.789779,-73.723939,both pets,on site,proctected,multi
1377,"EAST 21 Street Broadway/Park Ave,Elevator bldg,prime location,NO FEE,",2062.0,500.0,https://newyork.craigslist.org/mnh/apa/d/new-york-east-21-street-broadway-park/7278165481.html,1.0, (Flatiron),2021-02-16 09:02,1.0,40.740262,-73.990518,both pets,no laundry,no,multi
1378,"Large 2 bedrooms apartment - Trains - M,L - No Fee",1900.0,922.3730569948186,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-bedrooms-apartment/7278163489.html,2.0, (Bushwick),2021-02-16 08:57,1.0,40.69841,-73.913309,both pets,no laundry,no,multi
1379,*%*1 Bedroom Apartment For Rent in Elmhurst*%*,1950.0,717.6746411483253,https://newyork.craigslist.org/que/apa/d/elmhurst-bedroom-apartment-for-rent-in/7278162328.html,1.0, (Elmhurst),2021-02-16 08:54,1.0,40.739458,-73.888041,both pets,on site,no,multi
1380,"Large 3 bedrooms apartment - Trains -J,Z - No Fee",2399.0,1103.2173913043478,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-bedrooms-apartment/7278162128.html,3.0, (bushwick),2021-02-16 08:53,1.0,40.688553,-73.912443,both pets,on site,no,multi
1381,Beautiful 1 bed 1 bath duplex in *Williamsburg* *no broker fee,2740.0,717.6746411483253,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-bed-bath-duplex-in/7278161086.html,1.0, (Williamsburg),2021-02-16 08:50,1.0,40.7012,-73.9436,both pets,in unit,no,multi
1382,Apartment for rent,1250.0,550.0,https://newyork.craigslist.org/fct/apa/d/stamford-apartment-for-rent/7278160068.html,1.0," (Stamford, ct)",2021-02-16 08:47,1.0,41.0602,-73.5445,no pet,on site,no,multi
1383,3 BEDROOMS 2 FULL BATHROOMS (working voucher accepted),2600.0,1103.2173913043478,https://newyork.craigslist.org/que/apa/d/springfield-gardens-bedrooms-full/7278159916.html,3.0, (SPRINGFIELD GARDENS),2021-02-16 08:46,2.0,40.663599,-73.755575,no pet,no laundry,no,multi
1385,High ceiling apt for rent by owner,1800.0,717.6746411483253,https://newyork.craigslist.org/brk/apa/d/brooklyn-high-ceiling-apt-for-rent-by/7278157652.html,1.0," (williamsburg,brooklyn)",2021-02-16 08:39,1.0,40.708427,-73.957904,no pet,no laundry,no,multi
1386,"Newly Renovate, Gorgeous 3 bedrooms apartment",2400.0,1103.2173913043478,https://newyork.craigslist.org/que/apa/d/richmond-hill-newly-renovate-gorgeous/7278156475.html,3.0, (Richmond Hills),2021-02-16 08:35,1.0,40.699902,-73.842888,no pet,no laundry,no,multi
1387,NO FEE+FREE RENT Prime Waterfront LIC! Premium 2 Bedroom Apartment,3250.0,922.3730569948186,https://newyork.craigslist.org/que/apa/d/long-island-city-no-feefree-rent-prime/7278154913.html,2.0, (Long Island City),2021-02-16 08:30,1.0,40.748096,-73.95641,no pet,no laundry,no,multi
1388,Large 1Bed- Eat in Kitchen-Steps to 2 train/Stores and more,1500.0,717.6746411483253,https://newyork.craigslist.org/brx/apa/d/bronx-large-1bed-eat-in-kitchen-steps/7278153172.html,1.0, (Pelham Parkway),2021-02-16 08:23,1.0,40.857726,-73.869549,cats,no laundry,no,multi
1389,True 2 bedroom and Office in Elevator Bldg!,2100.0,922.3730569948186,https://newyork.craigslist.org/brk/apa/d/brooklyn-true-bedroom-and-office-in/7278152897.html,2.0, (Bushwick),2021-02-16 08:22,1.0,40.689275,-73.923979,both pets,on site,no,multi
1390,4BD house in Historic Silvermine,3800.0,2086.8,https://newyork.craigslist.org/fct/apa/d/norwalk-4bd-house-in-historic-silvermine/7278152236.html,4.0, (Norwalk),2021-02-16 08:19,4.5,41.1222,-73.4358,no pet,in unit,proctected,single
1391,"3 Bed 2 Full Bath, Washer/Dryer and Backyard!",2200.0,1103.2173913043478,https://newyork.craigslist.org/brk/apa/d/brooklyn-bed-full-bath-washer-dryer-and/7278152013.html,3.0, (Bedstuy),2021-02-16 08:19,2.0,40.681101,-73.916831,both pets,on site,no,multi
1394,TRIBECA** LUX**3BD**1 ba**24/DM*GYM**POOL**W/D IN UNIT**AMORTIZED RENT,4270.0,1200.0,https://newyork.craigslist.org/mnh/apa/d/new-york-tribeca-lux3bd1-ba24/7278151910.html,3.0, (TriBeCa),2021-02-16 08:18,1.0,40.713656,-74.01171,both pets,on site,proctected,multi
1395,SUPER SPACIOUS 3 BED/ 2BATH - HUGE PRIVATE YARD!,2650.0,1103.2173913043478,https://newyork.craigslist.org/brk/apa/d/brooklyn-super-spacious-bed-2bath-huge/7278150964.html,3.0, (Ridgewood),2021-02-16 08:14,2.0,40.708428,-73.905517,no pet,no laundry,no,multi
1397,1st month free rent-Spacious 2 Bedroom/1.5 bath With Parking & Laundry,1850.0,922.3730569948186,https://newyork.craigslist.org/wch/apa/d/white-plains-1st-month-free-rent/7278146531.html,2.0, (White plains),2021-02-16 07:55,1.0,41.024367,-73.770953,cats,on site,off-street,multi
1398,NO FEE Townhouse Studio Apt Columbia Univ 5mins CUNY 10mins,1550.0,497.9347826086956,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-townhouse-studio-apt/7278145629.html,0.0, (Upper West Side),2021-02-16 07:50,1.0,40.810064,-73.954966,cats,no laundry,no,multi
1399,"NO FEE Charming and HUGE Two Bedroom Brownstone, Yard, Laundry,",2799.0,800.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-charming-and-huge-two/7278144171.html,2.0, (Crown Heights),2021-02-16 07:42,1.0,40.675204,-73.950001,no pet,on site,no,multi
1400,"NO FEE Stunning and Sunny 3.5BR, New Appliances, Right off Tompkins Av",2500.0,800.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-stunning-and-sunny-35br/7278143924.html,3.0, (Bed Stuy/ Stuyvesant Heights),2021-02-16 07:41,1.0,40.68324,-73.943891,both pets,no laundry,no,multi
1401,"2 Bed 2 Full Bath, Backyard  Washer Dryer!",1900.0,922.3730569948186,https://newyork.craigslist.org/brk/apa/d/brooklyn-bed-full-bath-backyard-washer/7278142226.html,2.0, (Bushwick),2021-02-16 07:31,2.0,40.681101,-73.916831,both pets,on site,no,multi
1403,THE CROWN HEIGHTS DELIGHT,1600.0,717.6746411483253,https://newyork.craigslist.org/brk/apa/d/brooklyn-the-crown-heights-delight/7278141314.html,1.0, (CROWN HEIGHTS),2021-02-16 07:25,1.0,40.673022,-73.939061,no pet,no laundry,no,multi
1404,THE BROWNSTONE SENSATION,2200.0,922.3730569948186,https://newyork.craigslist.org/brk/apa/d/brooklyn-the-brownstone-sensation/7278140218.html,2.0, (CLINTON HILL),2021-02-16 07:18,1.0,40.681273,-73.963394,both pets,no laundry,no,multi
1406,THE FANTASTIC TWO,2600.0,922.3730569948186,https://newyork.craigslist.org/brk/apa/d/brooklyn-the-fantastic-two/7278139090.html,2.0, (FORT GREEN),2021-02-16 07:11,1.0,40.684153,-73.974037,no pet,no laundry,no,multi
1407,THE BROWNSTONE STUDIO,1800.0,497.9347826086956,https://newyork.craigslist.org/brk/apa/d/brooklyn-the-brownstone-studio/7278138468.html,0.0, (FORT GREEN),2021-02-16 07:07,1.0,40.685227,-73.973308,cats,no laundry,no,multi
1408,THE BED STUY FLY TWO,2150.0,922.3730569948186,https://newyork.craigslist.org/brk/apa/d/brooklyn-the-bed-stuy-fly-two/7278138145.html,2.0, (BED STUY),2021-02-16 07:05,1.0,40.688806,-73.954146,both pets,no laundry,no,multi
1409,THE BROWNSTONE HONEY,1900.0,717.6746411483253,https://newyork.craigslist.org/brk/apa/d/brooklyn-the-brownstone-honey/7278137952.html,1.0, (WILLIAMSBURG),2021-02-16 07:03,1.0,40.705091,-73.956817,no pet,no laundry,no,multi
1410,THE SEXY TWO,2425.0,922.3730569948186,https://newyork.craigslist.org/brk/apa/d/brooklyn-the-sexy-two/7278137687.html,2.0, (FORT GREEN),2021-02-16 07:01,1.0,40.683355,-73.971913,both pets,no laundry,no,multi
1411,THE CASTLE TWO,2600.0,922.3730569948186,https://newyork.craigslist.org/brk/apa/d/brooklyn-the-castle-two/7278136892.html,2.0, (FORT GREEN),2021-02-16 06:55,1.0,40.684316,-73.971097,no pet,no laundry,no,multi
1412,THE STUDIO BLESSING,1775.0,497.9347826086956,https://newyork.craigslist.org/brk/apa/d/brooklyn-the-studio-blessing/7278136052.html,0.0, (FORT GREEN),2021-02-16 06:48,1.0,40.685227,-73.973308,cats,no laundry,no,multi
1414,Large three bedroom on third floor,2100.0,1103.2173913043478,https://newyork.craigslist.org/que/apa/d/ridgewood-large-three-bedroom-on-third/7278133374.html,3.0, (Ridgewood NY),2021-02-16 06:21,1.0,40.7036,-73.8961,no pet,no laundry,no,multi
1415,Close to 59 st.station#N#R#Hospital#,2300.0,900.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-close-to-59-ststationnrhospital/7278121043.html,3.0, (Sunset park#Brooklyn 917 417 5468),2021-02-16 03:23,1.0,40.6412,-74.0133,no pet,no laundry,no,multi
1416,NO FEE 2 bedroom in the heart of Bushwick,2400.0,922.3730569948186,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-bedroom-in-the-heart-of/7278120575.html,2.0," (Brooklyn, NY)",2021-02-16 03:17,2.0,40.700958,-73.919009,both pets,in unit,no,multi
1417,Luxuriously Renovated East Williamsburg 1 Bedroom Loft,3000.0,717.6746411483253,https://newyork.craigslist.org/brk/apa/d/brooklyn-luxuriously-renovated-east/7278112251.html,1.0, (East Williamsburg),2021-02-16 01:42,1.0,40.705516,-73.938073,both pets,on site,no,multi
1419,E Williamsburg 3 Bedroom South Facing Loft Giant Windows and Bedrooms,3033.0,1103.2173913043478,https://newyork.craigslist.org/brk/apa/d/brooklyn-williamsburg-bedroom-south/7278111771.html,3.0, (New York),2021-02-16 01:37,1.0,40.705516,-73.938073,both pets,on site,no,multi
1424,Massive 2 bedroom 2 Ensuite bath in East Williamsburg Artsy complex,2800.0,922.3730569948186,https://newyork.craigslist.org/brk/apa/d/brooklyn-massive-bedroom-ensuite-bath/7278110867.html,2.0, (East Williamsburg),2021-02-16 01:29,2.0,40.7012,-73.9436,both pets,no laundry,proctected,multi
1425,1 Bed 1.5 Ba w/ Giant Finished Basement E. Williamsburg Artsy Complex,3000.0,717.6746411483253,https://newyork.craigslist.org/brk/apa/d/brooklyn-bed-15-ba-giant-finished/7278110761.html,1.0, (Williamsburg),2021-02-16 01:28,1.5,40.699507,-73.929802,no pet,in unit,protected,multi
1426,Williamsburg Prewar 2 Bed 2 blocks from Morgan L Stop Huge Bedrooms,1800.0,922.3730569948186,https://newyork.craigslist.org/brk/apa/d/brooklyn-williamsburg-prewar-bed-blocks/7278110411.html,2.0, (Williamsburg),2021-02-16 01:24,1.0,40.703994,-73.932935,both pets,no laundry,no,multi
1428,South-facing Greenpoint 1 Bedroom w/ Private Backyard Off Mcarren Park,1950.0,717.6746411483253,https://newyork.craigslist.org/brk/apa/d/brooklyn-south-facing-greenpoint/7278109470.html,1.0, (Greenpoint),2021-02-16 01:17,1.0,40.723271,-73.950498,both pets,no laundry,no,multi
1430,LARGE ONE BED JSQ MUST SEE!,1425.0,550.0,https://newyork.craigslist.org/jsy/apa/d/jersey-city-large-one-bed-jsq-must-see/7278103053.html,1.0, (Jersey City),2021-02-16 00:29,1.0,40.7321,-74.066,cats,no laundry,no,multi
1431,AMAZING STUDIO FOR RENT!!!  NYU AREA  (212) 982-8676,1999.0,475.0,https://newyork.craigslist.org/mnh/apa/d/new-york-amazing-studio-for-rent-nyu/7278095665.html,1.0, (Greenwich Village),2021-02-15 23:43,1.0,40.732074,-73.994081,no pet,on site,protected,multi
